"parcela","location","sizeplot","state","Name","plotID","year","owner","Alive.parcela","Dead.parcela","AGB","min.DBH","max.DBH","mean.DBH","sd.DBH","areaplot35","areaplot10","AGB10","ACD10","AGB35","ACD35","AGB.plot","ACD"
"SAN_A02 G01_P02 50x50 2014","SAN_A02","50x50","PA","Santarem-III","G01_P02",2014,"PaiSus",35,2,12.0498189355838,10.8,60,34.7857142857143,14.8046920793046,0.25,0.025,49.7893040457792,23.898865941974,43.288015015531,20.7782472074549,93.0773190613102,44.6771131494289
"SAN_A02 G01_P03 50x50 2014","SAN_A02","50x50","PA","Santarem-III","G01_P03",2014,"PaiSus",22,3,12.1493142450128,12.4,54,35.9681818181818,13.7227092411721,0.25,0.025,99.2668896997677,47.6481070558885,38.6705678240008,18.5618725555204,137.937457523769,66.2099796114089
"SAN_A02 G02_P05 50x50 2014","SAN_A02","50x50","PA","Santarem-III","G02_P05",2014,"PaiSus",28,2,48.5698355339179,12.4,90,35.9535714285714,20.0280448213269,0.25,0.025,129.23171084465,62.0312212054318,181.356171798543,87.0509624633008,310.587882643193,149.082183668733
"SAN_A02 G02_P06 50x50 2014","SAN_A02","50x50","PA","Santarem-III","G02_P06",2014,"PaiSus",30,3,27.2820291739439,10.8,63,28.9466666666667,14.7571311419337,0.25,0.025,154.157874561893,73.9957797897087,93.7123300501855,44.981918424089,247.870204612079,118.977698213798
"SAN_A02 G02_P07 50x50 2014","SAN_A02","50x50","PA","Santarem-III","G02_P07",2014,"PaiSus",21,2,18.4017766737619,12,73.5,28.6666666666667,16.3877800001505,0.25,0.025,147.360827789578,70.7331973389975,58.871024789834,28.2580918991203,206.231852579412,98.9912892381178
"SFI_A01 P01 100x100 2017","SFI_A01","100x100","AC","Ser_Filipinas_2017","P01",2017,"MarVin",467,53,211.888562508736,10.2,86,21.2766666666667,11.779210953643,1,1,89.0142430500309,42.7268366640148,123.128967917675,59.101904600484,212.143210967706,101.828741264499
"SFI_A01 P02 100x100 2017","SFI_A01","100x100","AC","Ser_Filipinas_2017","P02",2017,"MarVin",503,40,264.908442035876,10.2,105.4,22.0349576271186,13.238046981949,1,1,79.7336807063215,38.2721667390343,184.892251735535,88.7482808330569,264.625932441857,127.020447572091
"SFI_A01 P03 100x100 2017","SFI_A01","100x100","AC","Ser_Filipinas_2017","P03",2017,"MarVin",465,33,239.807702334519,10.2,96.8,21.6778270509978,12.9796505919852,1,1,90.6626369386978,43.5180657305749,149.056079629582,71.5469182221995,239.71871656828,115.064983952774
"SFI_A01 P04 100x100 2017","SFI_A01","100x100","AC","Ser_Filipinas_2017","P04",2017,"MarVin",406,26,337.778795203389,10.2,124.2,24.8680519480519,17.1713209486718,1,1,88.2123104307983,42.3419090067832,246.914178174543,118.51880552378,335.126488605341,160.860714530564
"SFI_A01 P05 100x100 2017","SFI_A01","100x100","AC","Ser_Filipinas_2017","P05",2017,"MarVin",555,41,250.881033121497,10.2,101.9,20.2020793950851,12.2149706111625,1,1,98.8435590863874,47.4449083614659,151.521164731905,72.7301590713145,250.364723818293,120.17506743278
"SFI_A01 P06 100x100 2017","SFI_A01","100x100","AC","Ser_Filipinas_2017","P06",2017,"MarVin",505,71,246.681119684228,10.2,205.3,20.6224789915966,13.6029029003131,1,1,97.3970304092615,46.7505745964455,145.788910176585,69.9786768847609,243.185940585847,116.729251481206
"SFI_A01 P07 100x100 2017","SFI_A01","100x100","AC","Ser_Filipinas_2017","P07",2017,"MarVin",573,55,262.521527205306,10.2,107,19.9016304347826,12.7355048049268,1,1,89.0997678410569,42.7678885637073,173.266035313434,83.1676969504482,262.365803154491,125.935585514156
"SFI_A01 P08 100x100 2017","SFI_A01","100x100","AC","Ser_Filipinas_2017","P08",2017,"MarVin",609,58,232.690882944792,10.2,110.8,19.78,10.9574515892642,1,1,107.660317973455,51.6769526272585,126.117110058472,60.5362128280667,233.777428031928,112.213165455325
"SFI_A01 P09 100x100 2017","SFI_A01","100x100","AC","Ser_Filipinas_2017","P09",2017,"MarVin",493,55,234.10293260554,10.2,86.6,20.8229759299781,12.9634344689084,1,1,84.0272439823433,40.3330771115248,150.032030690583,72.0153747314797,234.059274672926,112.348451843004
"SFI_A01 P10 100x100 2017","SFI_A01","100x100","AC","Ser_Filipinas_2017","P10",2017,"MarVin",516,63,300.072618000836,10.2,139.8,20.5858316221766,14.7069433112414,1,1,83.2695758942166,39.969396429224,214.824617547711,103.115816422901,298.094193441927,143.085212852125
"SFI_A01 P11 100x100 2017","SFI_A01","100x100","AC","Ser_Filipinas_2017","P11",2017,"MarVin",452,60,370.401152023312,10.2,157.6,23.3958236658933,17.1245229084857,1,1,80.8564608541441,38.8111012099892,285.601755174864,137.088842483935,366.458216029008,175.899943693924
"SFI_A01 P12 100x100 2017","SFI_A01","100x100","AC","Ser_Filipinas_2017","P12",2017,"MarVin",488,31,324.578246869259,10.2,126.1,23.0438818565401,14.7049219627662,1,1,97.3352892828849,46.7209388557848,226.403621006286,108.673738083017,323.738910289171,155.394676938802
"SFI_A01 P13 100x100 2017","SFI_A01","100x100","AC","Ser_Filipinas_2017","P13",2017,"MarVin",566,55,257.076343668367,10.2,140.4,20.7667269439421,12.3106946389038,1,1,105.855079583578,50.8104382001172,150.649960797288,72.3119811826982,256.505040380865,123.122419382815
"SFI_A01 P14 100x100 2017","SFI_A01","100x100","AC","Ser_Filipinas_2017","P14",2017,"MarVin",549,41,372.861074653804,10.2,154.1,21.5506542056075,15.2189265464633,1,1,111.089628752139,53.3230218010265,257.998117293154,123.839096300714,369.087746045293,177.162118101741
"SFI_A01 P15 100x100 2017","SFI_A01","100x100","AC","Ser_Filipinas_2017","P15",2017,"MarVin",510,36,331.399516838023,10.2,159.5,21.7779352226721,14.425420534396,1,1,92.5809836571461,44.4388721554301,235.715201703354,113.14329681761,328.296185360501,157.58216897304
"SFX_A01 P01 40x40 2011","SFX_A01","40x40","PA","São Félix do Xingu","P01",2011,"PaiSus",60,1,18.2187907227201,10.1,55.5,19.0136666666667,8.93747887832833,0.16,0.16,66.7419698653902,32.0361455353873,48.1262726613697,23.1006108774575,114.86824252676,55.1367564128447
"SFX_A01 P02 40x40 2011","SFX_A01","40x40","PA","São Félix do Xingu","P02",2011,"PaiSus",63,5,33.6157092565323,10.1,45.6,21.9426229508197,10.1283012563212,0.16,0.16,120.796125057684,57.9821400276883,90.08513970469,43.2408670582512,210.881264762374,101.223007085939
"SFX_A01 P03 40x40 2011","SFX_A01","40x40","PA","São Félix do Xingu","P03",2011,"PaiSus",66,8,24.4760756581701,10.2,59,19.0712121212121,9.83290809400157,0.16,0.16,64.0383880696612,30.7384262734374,89.1554607991583,42.794621183596,153.193848868819,73.5330474570333
"SFX_A01 P04 40x40 2011","SFX_A01","40x40","PA","São Félix do Xingu","P04",2011,"PaiSus",82,6,37.7352458005678,10,77,19.3873417721519,13.5848083240879,0.16,0.16,83.2992936680955,39.9836609606858,153.152870874557,73.5133780197873,236.452164542652,113.497038980473
"SFX_A01 P05 40x40 2011","SFX_A01","40x40","PA","São Félix do Xingu","P05",2011,"PaiSus",52,6,17.4110938934202,10.1,74.5,18.3403846153846,10.1925820703556,0.16,0.16,68.2028459961833,32.737366078168,41.4315951126996,19.8871656540958,109.634441108883,52.6245317322638
"SFX_A01 P06 40x40 2011","SFX_A01","40x40","PA","São Félix do Xingu","P06",2011,"PaiSus",68,3,16.4363409057727,10.2,46.2,16.689552238806,7.45796572979356,0.16,0.16,75.7961071588458,36.382131436246,27.4471914641358,13.1746519027852,103.243298622982,49.5567833390312
"SFX_A01 P07 40x40 2011","SFX_A01","40x40","PA","São Félix do Xingu","P07",2011,"PaiSus",80,6,38.4965277327173,10.2,60.5,21.7191780821918,12.2883826972905,0.16,0.16,106.837190931402,51.2818516470728,134.292935157849,64.4606088757675,241.130126089251,115.74246052284
"SFX_A01 P08 40x40 2011","SFX_A01","40x40","PA","São Félix do Xingu","P08",2011,"PaiSus",63,2,8.64277738492635,10,32.9,15.5920634920635,6.17931778224492,0.16,0.16,54.7791282676665,26.2939815684799,0,0,54.7791282676665,26.2939815684799
"SFX_A01 P09 40x40 2011","SFX_A01","40x40","PA","São Félix do Xingu","P09",2011,"PaiSus",64,7,106.246918457209,10,130,28.0096774193548,26.1302833526726,0.16,0.16,63.0291575262713,30.2539956126102,600.814032225152,288.390735468073,663.843189751423,318.644731080683
"TAL_A01 P04 50x50 2014","TAL_A01","50x50","AC","Talismã","P04",2014,"PaiSus",32,2,20.2628415534156,10.4,71.6,23.2806451612903,14.5849104523554,0.25,0.1,55.3912132319295,26.5877823513262,58.8945668836437,28.269392104149,114.285780115573,54.8571744554752
"TAL_A01 P05 50x50 2014","TAL_A01","50x50","AC","Talismã","P05",2014,"PaiSus",18,0,27.2919623972913,10.3,79.1,39.1222222222222,24.3033175066711,0.25,0.1,5.29873509962053,2.54339284781785,107.048353828889,51.3832098378669,112.34708892851,53.9266026856847
"TAL_A01 P08 50x50 2014","TAL_A01","50x50","AC","Talismã","P08",2014,"PaiSus",34,2,10.3550988954593,10.2,55,21.8676470588235,10.2631946290066,0.25,0.1,53.7755677186894,25.8122725049709,19.9101678196165,9.55688055341591,73.6857355383059,35.3691530583868
"TAL_A01 P09 50x50 2014","TAL_A01","50x50","AC","Talismã","P09",2014,"PaiSus",24,6,27.0107036754585,11.5,73.2,30.7083333333333,19.6170936256837,0.25,0.1,27.3320412386481,13.1193797945511,97.1088757081462,46.6122603399102,124.440916946794,59.7316401344613
"TAL_A01 P10 50x50 2014","TAL_A01","50x50","AC","Talismã","P10",2014,"PaiSus",13,2,33.2892249231791,10.6,132,37.9692307692308,31.3120686162004,0.25,0.1,10.0604599587539,4.82902078020186,129.132716583534,61.9837039600961,139.193176542287,66.812724740298
"TAP_A01 P63 50x50 2018","TAP_A01","50x50","PA","Floresta Nacional do Tapajós","P63",2018,"PaiSus",94,11,111.925470506901,10,87.9,25.0118279569892,19.0080008867111,0.25,0.1,139.258198237128,66.8439351538215,388.907412789828,186.675558139118,528.165611026957,253.519493292939
"TAP_A01 P64 50x50 2018","TAP_A01","50x50","PA","Floresta Nacional do Tapajós","P64",2018,"PaiSus",103,34,81.5365231048418,10.2,101.5,23.2910891089109,16.5721700390136,0.25,0.1,176.235605107822,84.5930904517544,254.625218433132,122.220104847903,430.860823540953,206.813195299658
"TAP_A01 P65 50x50 2018","TAP_A01","50x50","PA","Floresta Nacional do Tapajós","P65",2018,"PaiSus",126,15,49.1060237443673,10.3,84.4,18.48,10.755246281729,0.25,0.1,200.417754046267,96.2005219422083,115.865025472645,55.6152122268695,316.282779518912,151.815734169078
"TAP_A01 P66 50x50 2018","TAP_A01","50x50","PA","Floresta Nacional do Tapajós","P66",2018,"PaiSus",4,113,0.227648850177398,10,15.7,11.9,2.61151297144012,0.25,0.1,2.26278182953734,1.08613527817792,0,0,2.26278182953734,1.08613527817792
"TAP_A01 P67 50x50 2018","TAP_A01","50x50","PA","Floresta Nacional do Tapajós","P67",2018,"PaiSus",116,15,98.5637394476779,10.2,100.4,23.2721739130435,16.8274449375829,0.25,0.1,242.222545961137,116.266822061346,295.20102144474,141.696490293475,537.423567405877,257.963312354821
"TAP_A01 P68 50x50 2018","TAP_A01","50x50","PA","Floresta Nacional do Tapajós","P68",2018,"PaiSus",118,17,65.666381751285,10.2,86.1,21.4161016949153,13.9483967791112,0.25,0.1,181.547344939193,87.1427255708126,189.399835251422,90.9119209206825,370.947180190615,178.054646491495
"TAP_A01 P75 50x50 2018","TAP_A01","50x50","PA","Floresta Nacional do Tapajós","P75",2018,"PaiSus",124,21,58.6820654997295,10,82.1,20.4040983606557,12.8805920860073,0.25,0.1,246.869490749096,118.497355559566,135.645652789371,65.1099133388981,382.515143538467,183.607268898464
"TAP_A01 P76 50x50 2018","TAP_A01","50x50","PA","Floresta Nacional do Tapajós","P76",2018,"PaiSus",115,17,26.0589455476433,10,47.4,17.1913043478261,8.0905138866712,0.25,0.1,171.067005808623,82.1121627881392,36.1963324764106,17.3742395886771,207.263338285034,99.4864023768163
"TAP_A01 P77 50x50 2018","TAP_A01","50x50","PA","Floresta Nacional do Tapajós","P77",2018,"PaiSus",109,23,45.3769522620431,10.1,98,18.4119266055046,12.5548774996652,0.25,0.1,169.147866912093,81.1909761178048,112.467986052639,53.9846333052669,281.615852964733,135.175609423072
"TAP_A03 P60 50x50 2015","TAP_A03","50x50","PA","Floresta Nacional do Tapajós","P60",2015,"PaiSus",98,4,41.8794989421609,10.2,110,18.4040816326531,12.0853487029385,0.25,0.25,68.1999259696935,32.7359644654529,99.5846609497299,47.8006372558703,167.784586919423,80.5366017213232
"TAP_A03 P61 50x50 2015","TAP_A03","50x50","PA","Floresta Nacional do Tapajós","P61",2015,"PaiSus",84,44,13.1229543866585,10.2,55,18.6666666666667,8.18959571112314,0.25,0.25,41.3502304079193,19.8481105958013,11.2085657968341,5.38011158248035,52.5587962047534,25.2282221782816
"TAP_A03 P62 50x50 2015","TAP_A03","50x50","PA","Floresta Nacional do Tapajós","P62",2015,"PaiSus",94,51,16.5234539258163,10.1,39.2,17.552688172043,6.56056385762438,0.25,0.25,50.7322157825563,24.351463575627,15.3616000693304,7.37356803327858,66.0938158518867,31.7250316089056
"TAP_A03 P69 50x50 2015","TAP_A03","50x50","PA","Floresta Nacional do Tapajós","P69",2015,"PaiSus",109,28,48.8934087606409,10,75.8,22.0935779816514,11.5156115872175,0.25,0.25,91.3282762966366,43.8375726223856,104.24536125538,50.0377734025824,195.573637552017,93.875346024968
"TAP_A03 P70 50x50 2015","TAP_A03","50x50","PA","Floresta Nacional do Tapajós","P70",2015,"PaiSus",73,20,12.9044016943455,10.1,53.3,20.8547945205479,11.2057777891572,0.25,0.25,25.9604261272661,12.4610045410877,25.4221612173226,12.2026373843148,51.3825873445887,24.6636419254026
"TAP_A03 P71 50x50 2015","TAP_A03","50x50","PA","Floresta Nacional do Tapajós","P71",2015,"PaiSus",141,8,38.2558450621461,10,59.6,20.1205673758865,9.63238968814887,0.25,0.25,104.087670852469,49.9620820091849,49.1649000271471,23.5991520130306,153.252570879616,73.5612340222156
"TAP_A03 P72 50x50 2015","TAP_A03","50x50","PA","Floresta Nacional do Tapajós","P72",2015,"PaiSus",157,31,55.9322843686895,10,83.9,19.5292207792208,11.3508107759402,0.25,0.25,99.7076280177862,47.8596614485374,124.422152468434,59.7226331848485,224.129780486221,107.582294633386
"TAP_A03 P73 50x50 2015","TAP_A03","50x50","PA","Floresta Nacional do Tapajós","P73",2015,"PaiSus",86,39,78.8715081827746,10,199,20.9720930232558,21.0190594246538,0.25,0.25,62.4895608151446,29.9949891912694,238.46749558612,114.464397881338,300.957056401264,144.459387072607
"TAP_A03 P74 50x50 2015","TAP_A03","50x50","PA","Floresta Nacional do Tapajós","P74",2015,"PaiSus",127,14,126.581139288504,10,234,17.0291338582677,20.1296713408705,0.25,0.25,60.9218913707108,29.2425078579412,413.646840516107,198.550483447731,474.568731886818,227.792991305673
"TKX_A01 P01 100x100 2016","TKX_A01","100x100","AC","TI_Kaxinawa_2016","P01",2016,"MarVin",366,0,151.777438391293,10.12225,92.62818,22.372308580195,11.6450734371639,1,1,71.9791357790564,34.5499851739471,80.7469987208029,38.7585593859854,152.726134499859,73.3085445599325
"TKX_A01 P02 100x100 2016","TKX_A01","100x100","AC","TI_Kaxinawa_2016","P02",2016,"MarVin",271,0,230.033500391267,10.02676,94.95184,25.3333406689259,15.3982279272763,1,1,61.7705961745846,29.6498861638006,167.780897167018,80.5348306401684,229.551493341602,110.184716803969
"TKX_A01 P03 100x100 2016","TKX_A01","100x100","AC","TI_Kaxinawa_2016","P03",2016,"MarVin",300,0,455.622850480501,10.02676,170.2958,28.0159609035789,25.0776820773415,1,1,61.2752497246183,29.4121198678168,382.884518854175,183.784569050004,444.159768578793,213.196688917821
"TKX_A01 P04 100x100 2016","TKX_A01","100x100","AC","TI_Kaxinawa_2016","P04",2016,"MarVin",379,0,268.167851934288,10.02676,147.0592,24.53337410344,15.1383144393952,1,1,85.8487229766513,41.2073870287926,180.035555361201,86.4170665733766,265.884278337853,127.624453602169
"TKX_A01 P05 100x100 2016","TKX_A01","100x100","AC","TI_Kaxinawa_2016","P05",2016,"MarVin",340,0,232.448167115865,10.18592,106.315502,25.2344450887725,14.3090631724853,1,1,79.142094924169,37.9882055636011,153.569216059995,73.7132237087975,232.711310984164,111.701429272399
"TKX_A01 P06 100x100 2016","TKX_A01","100x100","AC","TI_Kaxinawa_2016","P06",2016,"MarVin",375,0,219.420739550642,10.02676,93.6786,22.9295437757065,13.7616746112043,1,1,80.6419225454174,38.7081228218003,138.841264747754,66.6438070789221,219.483187293172,105.351929900722
"TKX_A01 P07 100x100 2016","TKX_A01","100x100","AC","TI_Kaxinawa_2016","P07",2016,"MarVin",351,0,201.575242343636,10.02676,102.5913,23.9447462978841,13.5839171902966,1,1,79.4012791155811,38.1126139754789,122.547316980652,58.822712150713,201.948596096233,96.9353261261919
"TKX_A01 P08 100x100 2016","TKX_A01","100x100","AC","TI_Kaxinawa_2016","P08",2016,"MarVin",342,0,263.164147377297,10.09042,130.5071,24.3328318575375,16.4399747502411,1,1,75.1555385164161,36.0746584878797,186.131888118753,89.3433062970014,261.287426635169,125.417964784881
"TKX_A01 P09 100x100 2016","TKX_A01","100x100","AC","TI_Kaxinawa_2016","P09",2016,"MarVin",367,0,314.518671567803,10.02676,123.3451,24.4270294764706,17.8018992710932,1,1,79.2643732659588,38.0468991676602,231.953589141653,111.337722787994,311.217962407612,149.384621955654
"TKX_A01 P10 100x100 2016","TKX_A01","100x100","AC","TI_Kaxinawa_2016","P10",2016,"MarVin",428,0,190.11172194687,10.02676,103.9282,21.3875308364115,12.0755653349717,1,1,85.702115959973,41.137015660787,104.329351236058,50.0780885933079,190.031467196031,91.2151042540949
"TKX_A01 P11 100x100 2016","TKX_A01","100x100","AC","TI_Kaxinawa_2016","P11",2016,"MarVin",396,0,255.897851418997,10.02676,87.02592,24.8678577560668,13.1316721611266,1,1,99.9822461305868,47.9914781426817,156.436365523628,75.0894554513413,256.418611654215,123.080933594023
"TKX_A01 P12 100x100 2016","TKX_A01","100x100","AC","TI_Kaxinawa_2016","P12",2016,"MarVin",290,0,148.009670240414,10.24958,86.07099,23.1554363739024,12.1462323255711,1,1,68.7445319260373,32.9973753244979,79.6815103066822,38.2471249472075,148.42604223272,71.2445002717054
